tpr,fpr,auc
0.9415204678362573,0.9164237123420796,0.5411772060536829
0.9415204678362573,0.924198250728863,0.5411772060536829
0.9532163742690059,0.924198250728863,0.5411772060536829
0.9532163742690059,0.93488824101069,0.5411772060536829
0.9590643274853801,0.93488824101069,0.5411772060536829
0.9590643274853801,0.9523809523809523,0.5411772060536829
0.9707602339181286,0.9523809523809523,0.5411772060536829
0.9707602339181286,0.9611273080660836,0.5411772060536829
0.9766081871345029,0.9611273080660836,0.5411772060536829
0.9766081871345029,0.9620991253644315,0.5411772060536829
0.9824561403508771,0.9620991253644315,0.5411772060536829
0.9824561403508771,0.9727891156462585,0.5411772060536829
0.9883040935672515,0.9727891156462585,0.5411772060536829
0.9883040935672515,0.9757045675413022,0.5411772060536829
0.9941520467836257,0.9757045675413022,0.5411772060536829
0.9941520467836257,0.9922254616132167,0.5411772060536829
1.0,0.9922254616132167,0.5411772060536829
1.0,1.0,0.5411772060536829
